MATCHKEY,CITYLABEL,FREQ,LAT,LNG,TYPE,STATEEMP,STATEWORK,NATEMP,NATWORK
MADISON-WI,"MADISON, WI",42,43.074760999999995,-89.3837613,"State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer",True,False,False,False
PORTLAND-ME,"PORTLAND, ME",42,43.659099,-70.256819,"State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer",True,False,False,False
COLUMBIA-SC,"COLUMBIA, SC",42,34.000749299999995,-81.03433129999999,"State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer",True,False,False,False
HERNDON-VA,"HERNDON, VA",43,38.969531599999996,-77.3859479,"National Top Employer, National Top Employer, National Top Employer, National Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer",True,False,True,False
WOONSOCKET-RI,"WOONSOCKET, RI",45,42.0028761,-71.5147839,"State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer",True,False,False,False
ROCKVILLE-MD,"ROCKVILLE, MD",48,39.0840054,-77.15275729999999,"National Top Employer, National Top Employer, National Top Employer, National Top Employer, National Top Employer, National Top Employer, National Top Employer, National Top Employer, National Top Employer, National Top Employer, National Top Employer, National Top Employer, National Top Employer, National Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer",True,False,True,False
SIOUX FALLS-SD,"SIOUX FALLS, SD",49,43.5499749,-96.700327,"State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer",True,False,False,False
ST. LOUIS-MO,"ST. LOUIS, MO",50,38.62727329999999,-90.19788890000001,"State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer",True,False,False,False
AUSTIN-TX,"AUSTIN, TX",52,30.2711286,-97.7436995,"National Top Employer, National Top Employer, National Top Employer, National Top Employer, National Top Employer, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite, National Top Worksite",False,False,True,True
JACKSON-MS,"JACKSON, MS",52,32.29903839999999,-90.1847691,"State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer, State Top Employer",True,False,False,False
