quarter,result,state,app_count,worker_count,min_yr_sal,avg_yr_sal,max_yr_sal,min_pw,avg_pw,max_pw,avg_decdur,naics5,job,workcity,samest,ssst
2015Q1,DENIED,UT,12,12,24960.0,94705.0,180000.0,21694.0,73866.0,157872.0,5,54161,RUBY ON RAILS DEVELOPER,SALT LAKE CITY-UT,11,91.67
2015Q1,DENIED,VA,46,60,45500.0,78697.0,520000.0,35547.0,64650.0,139443.0,5,54151,PROGRAMMER ANALYST,RICHMOND-VA,31,67.39
2015Q1,DENIED,VI,1,1,48800.0,48800.0,48800.0,40530.0,40530.0,40530.0,6,61111,MIDDLE SCHOOL SPECIAL EDUCATION TEACHER,ST. THOMAS-VI,1,100.0
2015Q1,DENIED,VT,3,3,74880.0,74880.0,74880.0,72758.0,72758.0,72758.0,4,33911,BIOMEDICAL ENGINEER,NEWPORT-VT,3,100.0
2015Q1,DENIED,WA,50,207,32261.0,91972.0,225000.0,32261.0,83296.0,216674.0,5,54151,PROGRAMMER ANALYST,SEATTLE-WA,29,58.0
2015Q1,DENIED,WI,19,22,15080.0,81804.0,325000.0,16765.0,71566.0,244140.0,4,54151,CONSULTANT,MILWAUKEE-WI,14,73.68
2015Q1,DENIED,WV,4,4,46406.0,84476.0,166500.0,39260.0,61960.0,118768.0,5,54151,SYSTEMS ANALYST,MORGANTOWN-WV,2,50.0
2015Q1,DENIED,WY,1,1,28080.0,28080.0,28080.0,,,,2,51111,REPORTER,BUFFALO-WY,1,100.0
2015Q1,WITHDRAWN,AK,4,4,63536.0,154510.0,283429.0,48901.0,116158.0,197621.0,1,32411,SENIOR DEVELOPMENT DRILLSITE PETROLEUM ENGINEER,ANCHORAGE-AK,1,25.0
2015Q1,WITHDRAWN,AL,6,6,38840.0,61614.0,77315.0,35443.0,52953.0,77314.0,150,44512,STAFF ACCOUNTANT,HUNTSVILLE-AL,5,83.33
2015Q1,WITHDRAWN,AR,11,11,60300.0,72509.0,93500.0,36150.0,61065.0,80891.0,223,54151,PROJECT MANAGER,BENTONVILLE-AR,1,9.09
2015Q1,WITHDRAWN,AZ,39,51,36800.0,86042.0,200000.0,33384.0,78025.0,153650.0,344,54151,TECHNICAL LEAD,PHOENIX-AZ,19,48.72
2015Q1,WITHDRAWN,CA,621,732,35360.0,444967.0,208000000.0,28309.0,88665.0,208374.0,295,54151,SOFTWARE ENGINEER,SAN FRANCISCO-CA,411,66.18
2015Q1,WITHDRAWN,CO,34,60,45989.0,77116.0,142500.0,38376.0,68070.0,109179.0,251,54151,SYSTEMS ENGINEER 2,COLORADO SPRINGS-CO,15,44.12
2015Q1,WITHDRAWN,CT,33,62,31456.0,84952.0,235625.0,29890.0,70076.0,221250.0,127,54151,SR. COMPUTER PROGRAMMER ANALYST,STAMFORD-CT,16,48.48
2015Q1,WITHDRAWN,DC,15,15,39000.0,105268.0,266513.0,28995.0,89268.0,227510.0,91,54151,"DIRECTOR, GLOBAL SAFETY & SECURITY",WASHINGTON-DC,8,53.33
2015Q1,WITHDRAWN,DE,21,30,38522.0,79254.0,115000.0,35922.0,67941.0,86486.0,175,54151,POSTDOCTORAL RESEARCHER,WILMINGTON-DE,6,28.57
2015Q1,WITHDRAWN,FL,78,93,38000.0,106787.0,940000.0,34133.0,66344.0,209435.0,132,54151,PROGRAMMER ANALYST,TAMPA-FL,36,46.15
2015Q1,WITHDRAWN,GA,103,137,31658.0,92802.0,800000.0,28954.0,69797.0,176500.0,66,54151,PROGRAMMER ANALYST,ATLANTA-GA,59,57.28
2015Q1,WITHDRAWN,GU,16,16,30347.0,86893.0,520000.0,24752.0,65375.0,244816.0,1,23622,COMPUTER SYSTEMS ANALYST,DEDEDO-GU,16,100.0
2015Q1,WITHDRAWN,HI,1,1,56826.0,56826.0,56826.0,45635.0,45635.0,45635.0,3,5417,HTR DATABASE SYSTEMS & TECHNOLOGY SPECIALIST,HONOLULU-HI,1,100.0
2015Q1,WITHDRAWN,IA,14,14,44000.0,84224.0,134992.0,30347.0,61486.0,90293.0,103,54151,DENTIST,IOWA CITY-IA,3,21.43
2015Q1,WITHDRAWN,ID,6,16,38000.0,65862.0,95113.0,30510.0,61577.0,76891.0,0,54151,HEAD WOMEN'S TENNIS COACH,BOISE-ID,2,33.33
2015Q1,WITHDRAWN,IL,124,124,29437.0,79868.0,230000.0,19530.0,68295.0,197621.0,66,54151,PROGRAMMER ANALYST,CHICAGO-IL,59,47.58
2015Q1,WITHDRAWN,IN,42,42,45689.0,81223.0,233418.0,40518.0,63446.0,106995.0,358,3336,PHYSICAL THERAPIST,COLUMBUS-IN,11,26.19
2015Q1,WITHDRAWN,KS,13,13,27040.0,63766.0,114850.0,21653.0,53227.0,88878.0,498,61131,POSTDOCTORAL FELLOW,KANSAS CITY-KS,6,46.15
2015Q1,WITHDRAWN,KY,11,11,38000.0,97187.0,218566.0,32800.0,66277.0,164902.0,145,61131,ASSISTANT PLANT CONTROLLER,LOUISVILLE-KY,6,54.55
2015Q1,WITHDRAWN,LA,13,13,28425.0,73447.0,136700.0,31720.0,52039.0,89569.0,94,61131,BUSINESS DEVELOPMENT ANALYST,SHREVEPORT-LA,9,69.23
2015Q1,WITHDRAWN,MA,99,143,36483.0,94144.0,875000.0,34029.0,74597.0,250806.0,103,54151,PROGRAMMER ANALYST,BOSTON-MA,47,47.47
2015Q1,WITHDRAWN,MD,44,51,46946.0,87241.0,197600.0,39832.0,71811.0,131331.0,124,54151,PROGRAMMER ANALYST,BALTIMORE-MD,26,59.09
2015Q1,WITHDRAWN,ME,1,1,43000.0,43000.0,43000.0,35183.0,35183.0,35183.0,0,61131,GRANT/FISCAL MANAGER,ORONO-ME,1,100.0
2015Q1,WITHDRAWN,MI,77,112,36658.0,74128.0,210000.0,33987.0,63562.0,140317.0,189,54151,PROGRAMMER ANALYST,SOUTHFIELD-MI,36,46.75
2015Q1,WITHDRAWN,MN,39,41,51000.0,4848310.0,186035200.0,37794.0,4504780.0,172968640.0,172,54151,PROGRAMMER ANALYST,MINNEAPOLIS-MN,13,33.33
2015Q1,WITHDRAWN,MO,30,38,40706.0,80022.0,160160.0,35734.0,69957.0,135990.0,46,54151,SOFTWARE ENGINEER,ST. LOUIS-MO,8,26.67
2015Q1,WITHDRAWN,MS,3,3,52000.0,163101.0,350000.0,51792.0,145120.0,325119.0,311,62111,BUSINESS ANALYST - MATERIAL HANDLING,SALTILLO-MS,2,66.67
2015Q1,WITHDRAWN,NC,79,91,41642.0,90404.0,620000.0,41642.0,69045.0,112819.0,92,54151,APPLICATION DEVELOPER,CHARLOTTE-NC,44,55.7
2015Q1,WITHDRAWN,ND,1,1,40500.0,40500.0,40500.0,38792.0,38792.0,38792.0,0,61131,POSTDOCTORAL RESEARCHER,FARGO-ND,1,100.0
2015Q1,WITHDRAWN,NE,4,4,68200.0,82618.0,99000.0,68162.0,74402.0,80642.0,0,54151,IMB WEBSPHERE DEVELOPER,OMAHA-NE,2,50.0
2015Q1,WITHDRAWN,NH,10,10,60850.0,76536.0,112109.0,45340.0,61945.0,98051.0,398,61310,ASSISTANT PROFESSOR,DURHAM-NH,6,60.0
2015Q1,WITHDRAWN,NJ,222,283,41892.0,1464522.0,159427840.0,37482.0,428455.0,77962560.0,84,54151,IT SPECIALIST,MIDDLETOWN-NJ,85,38.29
2015Q1,WITHDRAWN,NM,3,3,65118.0,127964.0,249600.0,39480.0,103245.0,213533.0,0,72211,ASSISTANT PROFESSOR,LAS CRUCES-NM,1,33.33
2015Q1,WITHDRAWN,NV,6,6,46000.0,64927.0,105000.0,40310.0,47064.0,56930.0,80,6111,MIDDLE SCHOOL TEACHER/COACH,LAS VEGAS-NV,5,83.33
2015Q1,WITHDRAWN,NY,268,363,19288.0,167182.0,19000000.0,19288.0,78968.0,223413.0,158,54151,PROGRAMMER ANALYST,NEW YORK-NY,157,58.58
2015Q1,WITHDRAWN,OH,67,94,27040.0,77636.0,175000.0,26208.0,65968.0,132517.0,32,54151,APPLICATION DEVELOPER,COLUMBUS-OH,21,31.34
2015Q1,WITHDRAWN,OK,14,14,36240.0,92032.0,194646.0,36240.0,72024.0,120390.0,36,61131,SOFTWARE ENGINEER,OKLAHOMA CITY-OK,10,71.43
2015Q1,WITHDRAWN,OR,30,33,37440.0,88401.0,143500.0,33520.0,73052.0,100110.0,261,3344,SOFTWARE ENGINEER,HILLSBORO-OR,10,33.33
2015Q1,WITHDRAWN,PA,72,86,40456.0,79501.0,300000.0,36875.0,66502.0,109117.0,70,54151,PROGRAMMER ANALYST,PHILADELPHIA-PA,32,44.44
2015Q1,WITHDRAWN,RI,9,9,45000.0,97755.0,173500.0,44595.0,81683.0,165963.0,23,54151,COMPUTER PROGRAMMER,PROVIDENCE-RI,4,44.44
2015Q1,WITHDRAWN,SC,11,57,44000.0,62312.0,85000.0,39832.0,58552.0,74776.0,147,54151,HYPERION REPORTS DEVELOPER,GREENVILLE-SC,1,9.09
2015Q1,WITHDRAWN,TN,26,26,39998.0,73418.0,247000.0,32573.0,59330.0,239034.0,177,54151,ASSISTANT PROFESSOR,MEMPHIS-TN,18,69.23
2015Q1,WITHDRAWN,TX,298,315,32907.0,102597.0,1250784.0,26166.0,72207.0,194958.0,156,54151,PROGRAMMER ANALYST,HOUSTON-TX,186,62.42
2015Q1,WITHDRAWN,UT,9,9,45760.0,86323.0,135000.0,29952.0,63731.0,99110.0,41,54151,QA ENGINEER II,LEHI-UT,6,66.67
2015Q1,WITHDRAWN,VA,77,77,24960.0,110219.0,865116.0,24440.0,74000.0,157435.0,116,54151,PROGRAMMER ANALYST,RICHMOND-VA,36,46.75
2015Q1,WITHDRAWN,VT,2,31,42750.0,63084.0,83418.0,42744.0,50638.0,58531.0,0,54151,WEB DEVELOPER II,BURLINGTON-VT,1,50.0
2015Q1,WITHDRAWN,WA,72,257,44595.0,101848.0,455000.0,37752.0,80119.0,143562.0,103,54151,SOFTWARE DEVELOPMENT ENGINEER,SEATTLE-WA,41,56.94
2015Q1,WITHDRAWN,WI,33,33,33280.0,83415.0,250000.0,32698.0,66064.0,187199.0,157,54151,PROGRAMMER ANALYST,MADISON-WI,17,51.52
2015Q1,WITHDRAWN,WV,4,4,60320.0,100437.0,216653.0,41030.0,79337.0,162718.0,164,61131,ASSISTANT PROFESSOR,MORGANTOWN-WV,3,75.0
2015Q1,WITHDRAWN,WY,1,1,55016.0,55016.0,55016.0,51854.0,51854.0,51854.0,1,56131,REGISTERED NURSE,CASPER-WY,1,100.0
2015Q2,CERTIFIED,AK,74,132,35360.0,77447.0,361800.0,16120.0,66184.0,179150.0,6,54151,MARKET RESEARCH ANALYST,ANCHORAGE-AK,40,54.05
2015Q2,CERTIFIED,AL,653,1013,24981.0,70093.0,353392.0,22714.0,59797.0,187200.0,6,54151,PROGRAMMER ANALYST,BIRMINGHAM-AL,388,59.42
2015Q2,CERTIFIED,AR,1175,3813,30190.0,75515.0,500000.0,22277.0,60915.0,279600.0,6,54151,PROGRAMMER ANALYST,BENTONVILLE-AR,377,32.09
2015Q2,CERTIFIED,AZ,3314,8510,22000.0,76231.0,395000.0,18680.0,65039.0,260000.0,6,54151,TECHNOLOGY ANALYST - US,PHOENIX-AZ,910,27.46
2015Q2,CERTIFIED,CA,47393,102869,18000.0,97650.0,217981920.0,17763.0,82594.0,181232480.0,6,54151,SOFTWARE ENGINEER,SAN FRANCISCO-CA,30728,64.84
2015Q2,CERTIFIED,CO,2615,6468,24000.0,76601.0,559998.0,22670.0,67941.0,227614.0,6,54151,PROGRAMMER ANALYST,ENGLEWOOD-CO,750,28.68
2015Q2,CERTIFIED,CT,4237,9885,21000.0,78721.0,450000.0,18400.0,70601.0,206544.0,6,54151,PROGRAMMER ANALYST,HARTFORD-CT,1320,31.15
2015Q2,CERTIFIED,DC,1404,2304,21299.0,81299.0,972500.0,17846.0,71148.0,242341.0,6,54151,PROGRAMMER ANALYST,WASHINGTON-DC,641,45.66
2015Q2,CERTIFIED,DE,1477,3150,35000.0,74718.0,475000.0,30326.0,66215.0,238493.0,6,54151,PROGRAMMER ANALYST,WILMINGTON-DE,499,33.78
2015Q2,CERTIFIED,FL,8774,17673,19190.0,70749.0,780000.0,16800.0,60178.0,252637.0,5,54151,PROGRAMMER ANALYST,TAMPA-FL,4784,54.52
2015Q2,CERTIFIED,GA,10710,23410,24700.0,72868.0,550000.0,16578.0,62457.0,244691.0,6,54151,PROGRAMMER ANALYST,ATLANTA-GA,5567,51.98
2015Q2,CERTIFIED,GU,51,55,36504.0,55748.0,300000.0,32178.0,50720.0,244816.0,7,23622,CIVIL ENGINEER,TAMUNING-GU,47,92.16
2015Q2,CERTIFIED,HI,191,289,18866.0,66827.0,252222.0,16827.0,58314.0,129002.0,6,54151,PROGRAMMER ANALYST,HONOLULU-HI,136,71.2
2015Q2,CERTIFIED,IA,1160,2683,30350.0,76365.0,620000.0,19030.0,63901.0,380900.0,6,54151,PROGRAMMER ANALYST,DES MOINES-IA,508,43.79
2015Q2,CERTIFIED,ID,269,503,27643.0,76205.0,176550.0,27643.0,63742.0,120120.0,5,54151,PROGRAMMER ANALYST,BOISE-ID,111,41.26
2015Q2,CERTIFIED,IL,14074,30678,23317.0,72722.0,625000.0,18262.0,61410.0,356900.0,6,54151,PROGRAMMER ANALYST,CHICAGO-IL,6990,49.67
2015Q2,CERTIFIED,IN,2372,5440,22320.0,73740.0,720000.0,17600.0,59337.0,243235.0,6,54151,PROGRAMMER ANALYST,INDIANAPOLIS-IN,873,36.8
2015Q2,CERTIFIED,KS,960,2199,27040.0,74778.0,450000.0,16848.0,61677.0,233043.0,6,54151,PROGRAMMER ANALYST,OVERLAND PARK-KS,419,43.65
2015Q2,CERTIFIED,KY,884,3699,29600.0,79750.0,526000.0,26582.0,63134.0,244234.0,6,54151,PROGRAMMER ANALYST,LOUISVILLE-KY,297,33.6
2015Q2,CERTIFIED,LA,1249,1809,22800.0,72405.0,450000.0,20130.0,56027.0,217094.0,6,54151,APPLICATION DEVELOPER,BATON ROUGE-LA,366,29.3
2015Q2,CERTIFIED,MA,9015,19984,21600.0,80928.0,442000.0,18740.0,70044.0,251000.0,6,54151,PROGRAMMER ANALYST,BOSTON-MA,5237,58.09
2015Q2,CERTIFIED,MD,3999,7364,21299.0,208992.0,405600000.0,16890.0,96284.0,123086080.0,6,54151,PROGRAMMER ANALYST,BALTIMORE-MD,2174,54.36
2015Q2,CERTIFIED,ME,243,479,34050.0,81501.0,550000.0,34050.0,66920.0,235200.0,5,54151,SR SOFTWARE ENGINEER,PORTLAND-ME,149,61.32
2015Q2,CERTIFIED,MH,1,1,66600.0,66600.0,66600.0,57158.0,57158.0,57158.0,6,54151,WEB DEVELOPER,FRAMINGHAM-MH,1,100.0
2015Q2,CERTIFIED,MI,8257,14338,26000.0,70209.0,450000.0,21382.0,62367.0,249434.0,6,54151,PROGRAMMER ANALYST,TROY-MI,5730,69.4
2015Q2,CERTIFIED,MN,4023,11352,23030.0,74094.0,800000.0,22339.0,65172.0,297616.0,6,54151,PROGRAMMER ANALYST,MINNEAPOLIS-MN,1051,26.12
2015Q2,CERTIFIED,MO,2706,5522,22880.0,74349.0,400000.0,17370.0,64487.0,229195.0,6,54151,PROGRAMMER ANALYST,ST. LOUIS-MO,1085,40.1
2015Q2,CERTIFIED,MS,215,322,24500.0,90224.0,624000.0,22194.0,67591.0,324694.0,6,54151,ENGINEER I,JACKSON-MS,120,55.81
2015Q2,CERTIFIED,MT,89,250,24378.0,71724.0,660000.0,23580.0,50407.0,178381.0,6,54151,PROGRAMMER ANALYST,HARLEM-MT,21,23.6
2015Q2,CERTIFIED,NC,6208,14602,23400.0,75344.0,325000.0,17610.0,66678.0,214885.0,6,54151,PROGRAMMER ANALYST,CHARLOTTE-NC,2218,35.73
2015Q2,CERTIFIED,ND,174,332,26000.0,102109.0,712500.0,23587.0,67342.0,217244.0,5,54151,COMPUTER PROGRAMMER,FARGO-ND,98,56.32
2015Q2,CERTIFIED,NE,586,1555,28018.0,72002.0,552534.0,21694.0,61785.0,505069.0,6,54151,PROGRAMMER ANALYST,OMAHA-NE,261,44.54
2015Q2,CERTIFIED,NH,861,1848,30000.0,77605.0,350000.0,26832.0,65875.0,236954.0,6,54151,PROGRAMMER ANALYST,NASHUA-NH,391,45.41
2015Q2,CERTIFIED,NJ,24654,46840,21000.0,76288.0,124800000.0,17659.0,64829.0,248352.0,6,54151,PROGRAMMER ANALYST,JERSEY CITY-NJ,17158,69.6
2015Q2,CERTIFIED,NM,356,762,30000.0,86297.0,490000.0,26832.0,65175.0,213533.0,6,54151,PUBLIC SCHOOL TEACHER,ALBUQUERQUE-NM,183,51.4
2015Q2,CERTIFIED,NV,537,1259,32240.0,76657.0,400000.0,26707.0,64860.0,228800.0,6,54151,PROGRAMMER ANALYST,LAS VEGAS-NV,269,50.09
2015Q2,CERTIFIED,NY,21208,40535,19760.0,83196.0,2125000.0,16640.0,74577.0,99939840.0,6,54151,PROGRAMMER ANALYST,NEW YORK-NY,12784,60.28
2015Q2,CERTIFIED,OH,6752,15292,20000.0,70240.0,700000.0,17970.0,61258.0,310500.0,6,54151,PROGRAMMER ANALYST,COLUMBUS-OH,2852,42.24
2015Q2,CERTIFIED,OK,792,1523,25000.0,70504.0,481951.0,16827.0,55105.0,339540.0,6,54151,PROGRAMMER ANALYST,OKLAHOMA CITY-OK,377,47.6
2015Q2,CERTIFIED,OR,1829,3770,26624.0,80846.0,283100.0,21278.0,70921.0,206170.0,6,54151,SOFTWARE ENGINEER,HILLSBORO-OR,424,23.18
2015Q2,CERTIFIED,PA,8777,30020,17000.0,76780.0,660000.0,16702.0,64448.0,307211.0,6,54151,PROGRAMMER ANALYST,PHILADELPHIA-PA,4652,53.0
2015Q2,CERTIFIED,PR,63,158,34320.0,65063.0,162500.0,27165.0,50969.0,90709.0,6,54151,RADIO FREQUENCY SPECIALIST,SAN JUAN-PR,31,49.21
2015Q2,CERTIFIED,PW,1,1,80346.0,80346.0,80346.0,75691.0,75691.0,75691.0,6,55111,SOFTWARE TEST ANALYST SENIOR,MALVERN-PW,1,100.0
2015Q2,CERTIFIED,RI,1185,2133,33000.0,75329.0,210517.0,17763.0,62527.0,175760.0,6,54151,TECHNOLOGY ANALYST - US,CRANSTON-RI,188,15.86
2015Q2,CERTIFIED,SC,1088,2447,26000.0,68096.0,420000.0,22560.0,57802.0,214240.0,6,54151,COMPUTER SYSTEMS ANALYST,COLUMBIA-SC,361,33.18
2015Q2,CERTIFIED,SD,137,335,32968.0,80792.0,450000.0,31512.0,68916.0,279230.0,6,54151,DEVELOPER,SIOUX FALLS-SD,83,60.58
2015Q2,CERTIFIED,TN,1819,6253,27812.0,72767.0,500000.0,16723.0,61351.0,242466.0,6,54151,PROGRAMMER ANALYST,NASHVILLE-TN,575,31.61
2015Q2,CERTIFIED,TX,27287,52612,18533.0,73651.0,700000.0,16765.0,65605.0,242341.0,6,54151,PROGRAMMER ANALYST,HOUSTON-TX,17629,64.61
2015Q2,CERTIFIED,UT,1232,2314,20176.0,69933.0,482304.0,15600.0,57401.0,205192.0,6,54151,PROGRAMMER ANALYST,SALT LAKE CITY-UT,451,36.61
2015Q2,CERTIFIED,VA,8433,15909,22880.0,93773.0,176800000.0,16827.0,65693.0,242341.0,6,54151,PROGRAMMER ANALYST,HERNDON-VA,5354,63.49
2015Q2,CERTIFIED,VI,21,37,34986.0,89391.0,347499.0,27250.0,66658.0,150904.0,5,54151,DEVELOPER-USER INTERFACE,RESTON-VI,10,47.62
2015Q2,CERTIFIED,VT,104,195,25000.0,82093.0,208000.0,17014.0,61514.0,157082.0,6,54151,SOFTWARE DEVELOPER,MONTPELIER-VT,47,45.19
2015Q2,CERTIFIED,WA,8202,19123,25189.0,114715.0,176800000.0,23130.0,78509.0,235061.0,6,54151,SOFTWARE ENGINEER,REDMOND-WA,4190,51.09
2015Q2,CERTIFIED,WI,2829,7456,26250.0,73481.0,593546.0,16570.0,60852.0,249570.0,6,54151,PROGRAMMER ANALYST,MILWAUKEE-WI,682,24.11
2015Q2,CERTIFIED,WV,148,385,28746.0,96927.0,375000.0,18940.0,65889.0,205192.0,6,54151,ASSISTANT PROFESSOR,MORGANTOWN-WV,82,55.41
2015Q2,CERTIFIED,WY,44,87,40000.0,120579.0,597460.0,39811.0,77439.0,249475.0,6,62111,SALES TECHNICAL SUPPORT SPECIALIST,CHEYENNE-WY,35,79.55
2015Q2,CERTIFIED-WITHDRAWN,AK,2,2,91120.0,116745.0,142370.0,84718.0,108243.0,131768.0,177,61131,RESERVOIR ENGINEER,FAIRBANKS-AK,1,50.0
2015Q2,CERTIFIED-WITHDRAWN,AL,10,11,42000.0,71349.0,125000.0,42000.0,63970.0,97032.0,366,54151,RESIDENT - INTERNAL MEDICINE,HUNTSVILLE-AL,4,40.0
2015Q2,CERTIFIED-WITHDRAWN,AR,33,42,32926.0,57896.0,155000.0,28683.0,48966.0,72925.0,401,54151,SYSTEMS ANALYST,BENTONVILLE-AR,16,48.48
2015Q2,CERTIFIED-WITHDRAWN,AZ,140,177,33842.0,75421.0,221000.0,32720.0,64733.0,172370.0,252,54151,SOFTWARE ENGINEER,PHOENIX-AZ,84,60.0
2015Q2,CERTIFIED-WITHDRAWN,CA,1490,1533,29120.0,99324.0,325000.0,28309.0,85107.0,208853.0,368,54151,SOFTWARE ENGINEER,SAN FRANCISCO-CA,1100,73.83
2015Q2,CERTIFIED-WITHDRAWN,CO,106,114,32760.0,74647.0,200000.0,30326.0,62368.0,128502.0,391,54151,RESEARCH ASSOCIATE,BOULDER-CO,58,54.72
2015Q2,CERTIFIED-WITHDRAWN,CT,84,88,40458.0,78303.0,180000.0,37440.0,65135.0,124342.0,331,54151,PROGRAMMER ANALYST,STAMFORD-CT,41,48.81
2015Q2,CERTIFIED-WITHDRAWN,DC,77,77,37918.0,76032.0,215000.0,23440.0,64302.0,128066.0,344,54151,PROGRAMMER ANALYST,WASHINGTON-DC,40,51.95
2015Q2,CERTIFIED-WITHDRAWN,DE,50,50,46000.0,78635.0,153750.0,37794.0,69529.0,104374.0,314,54151,PROGRAMMER ANALYST,WILMINGTON-DE,13,26.0
2015Q2,CERTIFIED-WITHDRAWN,FL,183,185,32240.0,75157.0,443400.0,26437.0,61235.0,162290.0,234,54151,PROGRAMMER ANALYST,TAMPA-FL,81,44.26
2015Q2,CERTIFIED-WITHDRAWN,GA,246,288,28500.0,74049.0,385000.0,20420.0,58549.0,198910.0,447,54151,POST DOCTORAL FELLOW,ATLANTA-GA,165,67.07
2015Q2,CERTIFIED-WITHDRAWN,HI,27,27,38148.0,58977.0,91824.0,35443.0,51929.0,91811.0,410,61131,ASSISTANT PROFESSOR,HONOLULU-HI,19,70.37
2015Q2,CERTIFIED-WITHDRAWN,IA,42,45,37440.0,81512.0,208000.0,37357.0,65262.0,164299.0,421,61131,PROGRAMMER ANALYST,IOWA CITY-IA,23,54.76
2015Q2,CERTIFIED-WITHDRAWN,ID,10,10,21694.0,66480.0,90056.0,21694.0,57565.0,86195.0,218,33441,MICRO SYSTEMS ARCHITECT,BOISE-ID,5,50.0
2015Q2,CERTIFIED-WITHDRAWN,IL,401,441,30160.0,75235.0,290000.0,28080.0,62118.0,148346.0,323,54151,PROGRAMMER ANALYST,CHICAGO-IL,245,61.1
2015Q2,CERTIFIED-WITHDRAWN,IN,99,107,33634.0,76923.0,251160.0,18616.0,56515.0,171500.0,412,61131,ASSISTANT PROFESSOR,INDIANAPOLIS-IN,63,63.64
2015Q2,CERTIFIED-WITHDRAWN,KS,31,35,38314.0,66769.0,160000.0,34278.0,55629.0,106288.0,248,54151,POSTDOCTORAL FELLOW,MANHATTAN-KS,16,51.61
2015Q2,CERTIFIED-WITHDRAWN,KY,13,13,45000.0,82368.0,145000.0,35901.0,58212.0,86965.0,98,54151,PROGRAMMER ANALYST,LOUISVILLE-KY,5,38.46
2015Q2,CERTIFIED-WITHDRAWN,LA,37,40,31200.0,73598.0,228000.0,30451.0,55836.0,145621.0,294,54151,POSTDOCTORAL RESEARCHER,BATON ROUGE-LA,17,45.95
2015Q2,CERTIFIED-WITHDRAWN,MA,376,386,33650.0,77035.0,416000.0,27643.0,64758.0,180211.0,388,54151,PROGRAMMER ANALYST,BOSTON-MA,272,72.34
2015Q2,CERTIFIED-WITHDRAWN,MD,150,152,31704.0,75957.0,200000.0,27352.0,62048.0,122325.0,377,54151,RESEARCH FELLOW,BALTIMORE-MD,87,58.0
2015Q2,CERTIFIED-WITHDRAWN,ME,2,2,61360.0,70680.0,80000.0,51792.0,56482.0,61173.0,203,54151,SENIOR PRINT PRODUCTION MANAGER,PORTLAND-ME,1,50.0
2015Q2,CERTIFIED-WITHDRAWN,MI,287,298,29355.0,507146.0,124800000.0,21195.0,61192.0,150342.0,381,54151,PROGRAMMER ANALYST,TROY-MI,227,79.09
2015Q2,CERTIFIED-WITHDRAWN,MN,120,134,40000.0,1066093.0,119059200.0,33114.0,66872.0,360006.0,468,54151,PROGRAMMER ANALYST,EDINA-MN,59,49.17
2015Q2,CERTIFIED-WITHDRAWN,MO,128,128,36000.0,71179.0,204422.0,26416.0,59350.0,134680.0,354,54151,SOFTWARE ENGINEER,ST. LOUIS-MO,67,52.34
2015Q2,CERTIFIED-WITHDRAWN,MS,19,19,40352.0,106461.0,340000.0,37170.0,87721.0,324694.0,163,54151,PROGRAMMER ANALYST,RIDGELAND-MS,9,47.37
2015Q2,CERTIFIED-WITHDRAWN,MT,4,4,93500.0,309625.0,660000.0,84053.0,150698.0,265625.0,180,54151,SOFTWARE ENGINEER,HELENA-MT,2,50.0
2015Q2,CERTIFIED-WITHDRAWN,NC,266,273,33259.0,69801.0,250000.0,21965.0,59842.0,157706.0,336,54151,SOFTWARE DEVELOPER,RALEIGH-NC,177,66.54
2015Q2,CERTIFIED-WITHDRAWN,ND,9,9,43560.0,72965.0,96083.0,38459.0,50716.0,63627.0,420,51121,SOFTWARE ENGINEER,FARGO-ND,3,33.33
2015Q2,CERTIFIED-WITHDRAWN,NE,19,19,44370.0,75677.0,124800.0,34715.0,60668.0,100277.0,378,54151,OPERATIONS RESEARCH ANALYST,OMAHA-NE,10,52.63
2015Q2,CERTIFIED-WITHDRAWN,NH,32,32,40000.0,72967.0,134950.0,35339.0,57319.0,85426.0,320,54151,PROGRAMMER ANALYST,KEENE-NH,17,53.12
2015Q2,CERTIFIED-WITHDRAWN,NJ,400,447,34582.0,77681.0,175000.0,27102.0,69310.0,155834.0,270,54151,PROGRAMMER ANALYST,JERSEY CITY-NJ,237,59.25
2015Q2,CERTIFIED-WITHDRAWN,NM,8,8,40000.0,69158.0,135510.0,38189.0,51841.0,68744.0,231,61131,TELECOM ENGINEER,ALBUQUERQUE-NM,3,37.5
2015Q2,CERTIFIED-WITHDRAWN,NV,19,19,47000.0,84239.0,225500.0,46613.0,69891.0,190362.0,273,54151,SOFTWARE ENGINEER,LAS VEGAS-NV,16,84.21
2015Q2,CERTIFIED-WITHDRAWN,NY,641,668,27997.0,96928.0,700000.0,26312.0,77244.0,214032.0,399,54151,ASSOCIATE,NEW YORK-NY,408,63.65
2015Q2,CERTIFIED-WITHDRAWN,OH,185,230,25000.0,72661.0,200000.0,17680.0,60908.0,193440.0,373,54151,PROGRAMMER ANALYST,COLUMBUS-OH,93,50.27
2015Q2,CERTIFIED-WITHDRAWN,OK,23,23,39042.0,71243.0,225705.0,33238.0,54288.0,127358.0,395,54151,PROGRAMMER ANALYST,TULSA-OK,8,34.78
2015Q2,CERTIFIED-WITHDRAWN,OR,48,53,33000.0,72543.0,128030.0,31429.0,63347.0,110344.0,335,54151,PROGRAMMER ANALYST,PORTLAND-OR,20,41.67
